date, time, chamber,TA,Null,CO2L,DiffP,TS,Null,SoilM,CO2Flow,CO2CChamb,DPCChamb,LCO2slope,ValveTime,CondWater,TBox,doorcnt
2014-05-28,00:00:10, 11 , 15.9 , 1 , 419.3 , 56.3 , 1 , 1 ,-7.1 , 0 , 420.4 , 10.4 , 1.007933 , 0 , 0 , 22.9 , 0 
2014-05-28,00:00:10, 12 ,-16.1 , 1 , 425.2 , 88.6 , 1 , 1 ,-7.1 , 0 , 426.3 , 10.2 , 1.000472 , 0 , 6.4 , 21.7 , 0 
2014-05-28,00:00:10, 13 , 416.9 , 63 , 18.8 , 101.3 , 10.7 , 18.8 , 20 , 0 , 0.5 , 399.2 , 0 ,
2014-05-28,00:01:10, 1 ,-51.1 , 1 , 744.1 ,-13.5 , 1 , 1 ,-7.1 , 0 , 759.8 , 7.2 , 1.006859 , 0 , 0 , 23 , 0 
2014-05-28,00:01:10, 2 ,-51.1 , 1 , 736.4 ,-5.7 , 1 , 1 ,-7.1 , 0 , 749.2 , 7.2 , 1.006048 , 0 , 0 , 22.2 , 0 
2014-05-28,00:01:10, 3 , 16 , 1 , 750.4 ,-1.6 , 1 , 1 ,-7.1 , 0 , 771.5 , 7.3 , 0.5019495 , 0 , 0 , 20.6 , 0 
2014-05-28,00:01:10, 4 , 16.6 , 1 , 623 ,-4.5 , 1 , 1 ,-7.1 , 0 , 644.7 , 7.2 , 1.00315 , 0 , 0 ,-51.1 , 0 
2014-05-28,00:01:10, 5 , 150 , 1 , 414.2 , 75.1 , 1 , 1 ,-7.1 , 0 , 414.5 , 7.3 , 1.015248 , 0 , 0 , 22.4 , 0 
2014-05-28,00:01:10, 6 , 16 , 1 , 410.1 , 88.2 , 1 , 1 ,-7.1 , 0 , 411 , 7.3 , 0.5439545 , 0 , 0 , 20.5 , 0 
2014-05-28,00:01:10, 7 , 16.1 , 1 , 421.5 , 58.9 , 1 , 1 ,-7.1 , 0 , 422.7 , 10 , 0.513966 , 0 , 0 , 19.7 , 0 
2014-05-28,00:01:10, 8 ,-51.1 , 1 , 419 , 86.9 , 1 , 1 ,-7.1 , 0 , 419.2 , 10 , 0.4866178 , 0 , 4.31 , 19 , 0 
2014-05-28,00:01:10, 9 ,-51.1 , 1 , 416.5 , 65.3 , 1 , 1 ,-7.1 , 0 , 416.9 , 12 , 1.001201 , 0 , 0 , 20.1 , 0 
2014-05-28,00:01:10, 10 , 15.9 , 1 , 408.8 , 77.2 , 1 , 1 ,-7.1 , 0 , 411 , 10.5 , 0.9987437 , 0 , 0 , 22.4 , 0 
2014-05-28,00:01:10, 11 , 16 , 1 , 419.3 , 56.3 , 1 , 1 ,-7.1 , 0 , 420.4 , 10.4 , 1.007933 , 0 , 0 , 22.9 , 0 
2014-05-28,00:01:10, 12 ,-16.1 , 1 , 425.2 , 88.6 , 1 , 1 ,-7.1 , 0 , 426.3 , 10.2 , 1.000472 , 0 , 0 , 21.7 , 0 
2014-05-28,00:01:10, 13 , 411 , 63.2 , 18.9 , 101.3 , 10.7 , 18.8 , 19.9 , 0 , 0.6 , 399.2 , 0 ,
2014-05-28,00:02:09, 1 ,-51.1 , 1 , 743.1 ,-13.5 , 1 , 1 ,-7.1 , 0 , 759.8 , 7.2 , 1.006859 , 0 , 0 , 23 , 0 
2014-05-28,00:02:09, 2 ,-51.1 , 1 , 734.4 ,-5.7 , 1 , 1 ,-7.1 , 0 , 749.2 , 7.2 , 1.006048 , 0 , 0 , 22.2 , 0 
2014-05-28,00:02:09, 3 , 16 , 1 , 748.4 ,-1.6 , 1 , 1 ,-7.1 , 0 , 771.5 , 7.3 , 0.5019495 , 0 , 3.36 , 20.6 , 0 
2014-05-28,00:02:09, 4 , 16.6 , 1 , 621 ,-4.7 , 1 , 1 ,-7.1 , 0 , 644.7 , 7.2 , 1.00315 , 0 , 0 ,-51.1 , 0 
2014-05-28,00:02:09, 5 , 150 , 1 , 414.2 , 75.1 , 1 , 1 ,-7.1 , 0 , 414.5 , 7.3 , 1.015248 , 0 , 0 , 22.4 , 0 
2014-05-28,00:02:09, 6 , 16 , 1 , 410.1 , 88.2 , 1 , 1 ,-7.1 , 0 , 411 , 7.3 , 0.5439545 , 0 , 0 , 20.5 , 0 
2014-05-28,00:02:09, 7 , 16.1 , 1 , 421.5 , 58.9 , 1 , 1 ,-7.1 , 0 , 422.7 , 10 , 0.513966 , 0 , 0 , 19.7 , 0 
2014-05-28,00:02:09, 8 ,-51.1 , 1 , 418.5 , 86.9 , 1 , 1 ,-7.1 , 0 , 419.2 , 10 , 0.4866178 , 0 , 0 , 19 , 0 
2014-05-28,00:02:09, 9 ,-51.1 , 1 , 416.5 , 65.3 , 1 , 1 ,-7.1 , 0 , 416.9 , 12 , 1.001201 , 0 , 0 , 20 , 0 
2014-05-28,00:02:09, 10 , 15.9 , 1 , 409.5 , 77.4 , 1 , 1 ,-7.1 , 0 , 411 , 10.5 , 0.9987437 , 0 , 3.8 , 22.4 , 0 
2014-05-28,00:02:09, 11 , 16 , 1 , 419.3 , 56.3 , 1 , 1 ,-7.1 , 0 , 419.2 , 10.3 , 1.007813 , 0 , 0 , 22.9 , 0 
2014-05-28,00:02:09, 12 ,-16.1 , 1 , 424.2 , 88.7 , 1 , 1 ,-7.1 , 0 , 426.3 , 10.2 , 1.000472 , 0 , 0 , 21.7 , 0 
2014-05-28,00:02:09, 13 , 419.2 , 63.4 , 18.7 , 101.3 , 10.7 , 18.7 , 20 , 0 , 0.3 , 399.2 , 0 ,
2014-05-28,00:03:09, 1 ,-51.1 , 1 , 742.1 ,-13.3 , 1 , 1 ,-7.1 , 0 , 759.8 , 7.2 , 1.006859 , 0 , 0 , 23 , 0 
2014-05-28,00:03:09, 2 ,-51.1 , 1 , 733.4 ,-5.9 , 1 , 1 ,-7.1 , 0 , 749.2 , 7.2 , 1.006048 , 0 , 0 , 22.2 , 0 
2014-05-28,00:03:09, 3 , 16 , 1 , 746.9 ,-1.6 , 1 , 1 ,-7.1 , 0 , 771.5 , 7.3 , 0.5019495 , 0 , 0 , 20.6 , 0 
2014-05-28,00:03:09, 4 , 16.6 , 1 , 619.9 ,-4.7 , 1 , 1 ,-7.1 , 0 , 644.7 , 7.2 , 1.00315 , 0 , 0 ,-51.1 , 0 
2014-05-28,00:03:09, 5 , 150 , 1 , 414.2 , 75.1 , 1 , 1 ,-7.1 , 0 , 414.5 , 7.3 , 1.015248 , 0 , 0 , 22.5 , 0 
2014-05-28,00:03:09, 6 , 16 , 1 , 410.7 , 88 , 1 , 1 ,-7.1 , 0 , 411 , 7.3 , 0.5439545 , 0 , 0 , 20.5 , 0 
2014-05-28,00:03:09, 7 , 16 , 1 , 420.9 , 59 , 1 , 1 ,-7.1 , 0 , 422.7 , 10 , 0.513966 , 0 , 0 , 19.7 , 0 
2014-05-28,00:03:09, 8 ,-51.1 , 1 , 418 , 87.1 , 1 , 1 ,-7.1 , 0 , 419.2 , 10 , 0.4866178 , 0 , 0 , 19 , 0 
2014-05-28,00:03:09, 9 ,-51.1 , 1 , 416.5 , 65.5 , 1 , 1 ,-7.1 , 0 , 416.9 , 12 , 1.001201 , 0 , 0 , 20 , 0 
2014-05-28,00:03:09, 10 , 15.9 , 1 , 409.5 , 77.4 , 1 , 1 ,-7.1 , 0 , 411 , 10.5 , 0.9987437 , 0 , 0 , 22.4 , 0 
2014-05-28,00:03:09, 11 , 15.9 , 1 , 419.3 , 56.5 , 1 , 1 ,-7.1 , 0 , 419.2 , 10.3 , 1.007813 , 0 , 0 , 22.9 , 0 
2014-05-28,00:03:09, 12 ,-16.1 , 1 , 424.2 , 88.7 , 1 , 1 ,-7.1 , 0 , 425.1 , 10.1 , 1.000691 , 0 , 6.4 , 21.7 , 0 
2014-05-28,00:03:09, 13 , 425.1 , 64.1 , 18.5 , 101.2 , 10.7 , 18.5 , 19.9 , 0 , 0.4 , 399.2 , 0 ,
2014-05-28,00:04:10, 1 ,-51.1 , 1 , 741 ,-13.3 , 1 , 1 ,-7.1 , 0 , 759.8 , 7.2 , 1.006859 , 0 , 0 , 23 , 0 
2014-05-28,00:04:10, 2 ,-51.1 , 1 , 732.4 ,-5.9 , 1 , 1 ,-7.1 , 0 , 749.2 , 7.2 , 1.006048 , 0 , 0 , 22.2 , 0 
2014-05-28,00:04:10, 3 , 16 , 1 , 744.9 ,-1.6 , 1 , 1 ,-7.1 , 0 , 771.5 , 7.3 , 0.5019495 , 0 , 0 , 20.5 , 0 
2014-05-28,00:04:10, 4 , 16.6 , 1 , 616.9 ,-4.7 , 1 , 1 ,-7.1 , 0 , 644.7 , 7.2 , 1.00315 , 0 , 0 ,-51.1 , 0 
2014-05-28,00:04:10, 5 , 150 , 1 , 414.2 , 75.1 , 1 , 1 ,-7.1 , 0 , 414.5 , 7.3 , 1.015248 , 0 , 0 , 22.4 , 0 
2014-05-28,00:04:10, 6 , 16 , 1 , 410.7 , 88.2 , 1 , 1 ,-7.1 , 0 , 411 , 7.3 , 0.5439545 , 0 , 0 , 20.5 , 0 
2014-05-28,00:04:10, 7 , 16 , 1 , 420.9 , 58.9 , 1 , 1 ,-7.1 , 0 , 422.7 , 10 , 0.513966 , 0 , 0 , 19.7 , 0 
2014-05-28,00:04:10, 8 ,-51.1 , 1 , 418 , 87.1 , 1 , 1 ,-7.1 , 0 , 419.2 , 10 , 0.4866178 , 0 , 0 , 18.9 , 0 
2014-05-28,00:04:10, 9 ,-51.1 , 1 , 416.5 , 65.5 , 1 , 1 ,-7.1 , 0 , 416.9 , 12 , 1.001201 , 0 , 0 , 20 , 0 
2014-05-28,00:04:10, 10 , 15.9 , 1 , 409.5 , 77.4 , 1 , 1 ,-7.1 , 0 , 411 , 10.5 , 0.9987437 , 0 , 3.8 , 22.4 , 0 
2014-05-28,00:04:10, 11 , 15.9 , 1 , 419.3 , 56.5 , 1 , 1 ,-7.1 , 0 , 419.2 , 10.3 , 1.007813 , 0 , 0 , 22.9 , 0 
2014-05-28,00:04:10, 12 ,-16.1 , 1 , 424.3 , 88.7 , 1 , 1 ,-7.1 , 0 , 425.1 , 10.1 , 1.000691 , 0 , 0 , 21.7 , 0 
2014-05-28,00:04:10, 13 , 399.2 , 64.4 , 18.4 , 101.2 , 10.6 , 18.4 , 19.8 , 0 , 0.7 , 399.2 , 0 ,
2014-05-28,00:05:10, 1 ,-51.1 , 1 , 740 ,-13.3 , 1 , 1 ,-7.1 , 0 , 742.2 , 6.8 , 1.006269 , 0 , 0 , 23 , 0 
2014-05-28,00:05:10, 2 ,-51.1 , 1 , 731.4 ,-5.9 , 1 , 1 ,-7.1 , 0 , 749.2 , 7.2 , 1.006048 , 0 , 0 , 22.1 , 0 
2014-05-28,00:05:10, 3 , 16 , 1 , 744.4 ,-1.6 , 1 , 1 ,-7.1 , 0 , 771.5 , 7.3 , 0.5019495 , 0 , 0 , 20.5 , 0 
2014-05-28,00:05:10, 4 , 16.6 , 1 , 614.9 ,-4.7 , 1 , 1 ,-7.1 , 0 , 644.7 , 7.2 , 1.00315 , 0 , 0 ,-51.1 , 0 
2014-05-28,00:05:10, 5 , 150 , 1 , 413.2 , 75.1 , 1 , 1 ,-7.1 , 0 , 414.5 , 7.3 , 1.015248 , 0 , 0 , 22.4 , 0 
2014-05-28,00:05:10, 6 , 16 , 1 , 409.6 , 88.2 , 1 , 1 ,-7.1 , 0 , 411 , 7.3 , 0.5439545 , 0 , 0 , 20.5 , 0 
2014-05-28,00:05:10, 7 , 16 , 1 , 419.9 , 58.9 , 1 , 1 ,-7.1 , 0 , 422.7 , 10 , 0.513966 , 0 , 0 , 19.7 , 0 
2014-05-28,00:05:10, 8 ,-51.1 , 1 , 418 , 87.1 , 1 , 1 ,-7.1 , 0 , 419.2 , 10 , 0.4866178 , 0 , 0 , 18.9 , 0 
2014-05-28,00:05:10, 9 ,-51.1 , 1 , 416.5 , 65.3 , 1 , 1 ,-7.1 , 0 , 416.9 , 12 , 1.001201 , 0 , 0 , 20 , 0 
2014-05-28,00:05:10, 10 , 15.9 , 1 , 409.5 , 77.4 , 1 , 1 ,-7.1 , 0 , 411 , 10.5 , 0.9987437 , 0 , 0 , 22.3 , 0 
2014-05-28,00:05:10, 11 , 15.8 , 1 , 419.3 , 56.5 , 1 , 1 ,-7.1 , 0 , 419.2 , 10.3 , 1.007813 , 0 , 0 , 22.9 , 0 
2014-05-28,00:05:10, 12 ,-16.1 , 1 , 424.3 , 88.7 , 1 , 1 ,-7.1 , 0 , 425.1 , 10.1 , 1.000691 , 0 , 0 , 21.7 , 0 
2014-05-28,00:05:10, 13 , 742.2 , 64.8 , 18.3 , 101.3 , 10.6 , 18.2 , 19.9 , 0 , 0.7 , 399.2 , 0 ,
2014-05-28,00:06:10, 1 ,-51.1 , 1 , 738.6 ,-13.3 , 1 , 1 ,-7.1 , 0 , 742.2 , 6.8 , 1.006269 , 0 , 0 , 23 , 0 
2014-05-28,00:06:10, 2 ,-51.1 , 1 , 730.4 ,-5.9 , 1 , 1 ,-7.1 , 0 , 732.8 , 6.8 , 1.005441 , 0 , 0 , 22.1 , 0 
2014-05-28,00:06:10, 3 , 16 , 1 , 742.4 ,-1.6 , 1 , 1 ,-7.1 , 0 , 771.5 , 7.3 , 0.5019495 , 0 , 0 , 20.5 , 0 
2014-05-28,00:06:10, 4 , 16.5 , 1 , 613.9 ,-4.5 , 1 , 1 ,-7.1 , 0 , 644.7 , 7.2 , 1.00315 , 0 , 0 ,-51.1 , 0 
2014-05-28,00:06:10, 5 , 150 , 1 , 413.2 , 75.1 , 1 , 1 ,-7.1 , 0 , 414.5 , 7.3 , 1.015248 , 0 , 0 , 22.4 , 0 
2014-05-28,00:06:10, 6 , 16 , 1 , 410.7 , 88 , 1 , 1 ,-7.1 , 0 , 411 , 7.3 , 0.5439545 , 0 , 0 , 20.5 , 0 
2014-05-28,00:06:10, 7 , 16.1 , 1 , 419.9 , 58.9 , 1 , 1 ,-7.1 , 0 , 422.7 , 10 , 0.513966 , 0 , 0 , 19.7 , 0 
2014-05-28,00:06:10, 8 ,-51.1 , 1 , 418 , 86.9 , 1 , 1 ,-7.1 , 0 , 419.2 , 10 , 0.4866178 , 0 , 0 , 18.9 , 0 
2014-05-28,00:06:10, 9 ,-51.1 , 1 , 416.5 , 65.3 , 1 , 1 ,-7.1 , 0 , 416.9 , 12 , 1.001201 , 0 , 4.08 , 20 , 0 
2014-05-28,00:06:10, 10 , 15.9 , 1 , 409.5 , 77.4 , 1 , 1 ,-7.1 , 0 , 411 , 10.5 , 0.9987437 , 0 , 3.8 , 22.3 , 0 
2014-05-28,00:06:10, 11 , 15.8 , 1 , 419.3 , 56.5 , 1 , 1 ,-7.1 , 0 , 419.2 , 10.3 , 1.007813 , 0 , 4.5 , 22.9 , 0 
2014-05-28,00:06:10, 12 ,-16.1 , 1 , 424.3 , 88.9 , 1 , 1 ,-7.1 , 0 , 425.1 , 10.1 , 1.000691 , 0 , 6.4 , 21.7 , 0 
2014-05-28,00:06:10, 13 , 732.8 , 65.3 , 18.2 , 101.3 , 10.6 , 18.2 , 19.9 , 0 , 0.6 , 399.2 , 0 ,
2014-05-28,00:07:09, 1 ,-51.1 , 1 , 736.6 ,-13.3 , 1 , 1 ,-7.1 , 0 , 742.2 , 6.8 , 1.006269 , 0 , 0 , 23 , 0 
2014-05-28,00:07:09, 2 ,-51.1 , 1 , 728.9 ,-5.9 , 1 , 1 ,-7.1 , 0 , 732.8 , 6.8 , 1.005441 , 0 , 0 , 22.1 , 0 
2014-05-28,00:07:09, 3 , 16 , 1 , 740.9 ,-1.6 , 1 , 1 ,-7.1 , 0 , 748 , 6.9 , 0.5028008 , 0 , 0 , 20.5 , 0 
2014-05-28,00:07:09, 4 , 16.6 , 1 , 611.9 ,-4.7 , 1 , 1 ,-7.1 , 0 , 644.7 , 7.2 , 1.00315 , 0 , 0 ,-51.1 , 0 
2014-05-28,00:07:09, 5 , 150 , 1 , 413.2 , 75.1 , 1 , 1 ,-7.1 , 0 , 414.5 , 7.3 , 1.015248 , 0 , 0 , 22.4 , 0 
2014-05-28,00:07:09, 6 , 16 , 1 , 410.1 , 87.8 , 1 , 1 ,-7.1 , 0 , 411 , 7.3 , 0.5439545 , 0 , 3.91 , 20.5 , 0 
2014-05-28,00:07:09, 7 , 16.1 , 1 , 419.9 , 58.9 , 1 , 1 ,-7.1 , 0 , 422.7 , 10 , 0.513966 , 0 , 0 , 19.7 , 0 
2014-05-28,00:07:09, 8 ,-51.1 , 1 , 418.5 , 86.8 , 1 , 1 ,-7.1 , 0 , 419.2 , 10 , 0.4866178 , 0 , 0 , 18.9 , 0 
2014-05-28,00:07:09, 9 ,-51.1 , 1 , 416.5 , 65.5 , 1 , 1 ,-7.1 , 0 , 416.9 , 12 , 1.001201 , 0 , 0 , 20 , 0 
2014-05-28,00:07:09, 10 , 15.9 , 1 , 408.5 , 77.4 , 1 , 1 ,-7.1 , 0 , 411 , 10.5 , 0.9987437 , 0 , 0 , 22.3 , 0 
2014-05-28,00:07:09, 11 , 15.8 , 1 , 419.3 , 56.3 , 1 , 1 ,-7.1 , 0 , 419.2 , 10.3 , 1.007813 , 0 , 0 , 22.9 , 0 
2014-05-28,00:07:09, 12 ,-16.1 , 1 , 424.3 , 88.7 , 1 , 1 ,-7.1 , 0 , 425.1 , 10.1 , 1.000691 , 0 , 0 , 21.7 , 0 
2014-05-28,00:07:09, 13 , 748 , 66 , 18.2 , 101.3 , 10.6 , 18.1 , 19.9 , 0 , 0 , 399.2 , 0 ,
2014-05-28,00:08:09, 1 ,-51.1 , 1 , 735.6 ,-13.5 , 1 , 1 ,-7.1 , 0 , 742.2 , 6.8 , 1.006269 , 0 , 0 , 23 , 0 
2014-05-28,00:08:09, 2 ,-51.1 , 1 , 727.9 ,-6 , 1 , 1 ,-7.1 , 0 , 732.8 , 6.8 , 1.005441 , 0 , 0 , 22.1 , 0 
2014-05-28,00:08:09, 3 , 16 , 1 , 740.1 ,-1.4 , 1 , 1 ,-7.1 , 0 , 748 , 6.9 , 0.5028008 , 0 , 0 , 20.5 , 0 
2014-05-28,00:08:09, 4 , 16.6 , 1 , 609.9 ,-4.5 , 1 , 1 ,-7.1 , 0 , 616.5 , 6.8 , 1.003977 , 0 , 0 ,-51.1 , 0 
2014-05-28,00:08:09, 5 , 150 , 1 , 413.2 , 74.9 , 1 , 1 ,-7.1 , 0 , 414.5 , 7.3 , 1.015248 , 0 , 0 , 22.4 , 0 
2014-05-28,00:08:09, 6 , 16 , 1 , 409.6 , 88 , 1 , 1 ,-7.1 , 0 , 411 , 7.3 , 0.5439545 , 0 , 0 , 20.4 , 0 
2014-05-28,00:08:09, 7 , 16 , 1 , 419.4 , 58.9 , 1 , 1 ,-7.1 , 0 , 422.7 , 10 , 0.513966 , 0 , 0 , 19.7 , 0 
2014-05-28,00:08:09, 8 ,-51.1 , 1 , 418.5 , 86.8 , 1 , 1 ,-7.1 , 0 , 419.2 , 10 , 0.4866178 , 0 , 0 , 18.9 , 0 
2014-05-28,00:08:09, 9 ,-51.1 , 1 , 416.5 , 65.3 , 1 , 1 ,-7.1 , 0 , 416.9 , 12 , 1.001201 , 0 , 0 , 20 , 0 
2014-05-28,00:08:09, 10 , 15.9 , 1 , 409.5 , 77.2 , 1 , 1 ,-7.1 , 0 , 411 , 10.5 , 0.9987437 , 0 , 0 , 22.3 , 0 
2014-05-28,00:08:09, 11 , 15.9 , 1 , 419.3 , 56.3 , 1 , 1 ,-7.1 , 0 , 419.2 , 10.3 , 1.007813 , 0 , 0 , 22.9 , 0 
2014-05-28,00:08:09, 12 ,-16.1 , 1 , 424.3 , 88.7 , 1 , 1 ,-7.1 , 0 , 425.1 , 10.1 , 1.000691 , 0 , 0 , 21.7 , 0 
2014-05-28,00:08:09, 13 , 616.5 , 65.9 , 18.1 , 101.3 , 10.6 , 18 , 19.8 , 0 , 0 , 399.2 , 0 ,
2014-05-28,00:09:10, 1 ,-51.1 , 1 , 735.6 ,-13.5 , 1 , 1 ,-7.1 , 0 , 742.2 , 6.8 , 1.006269 , 0 , 0 , 23 , 0 
2014-05-28,00:09:10, 2 ,-51.1 , 1 , 726.9 ,-5.9 , 1 , 1 ,-7.1 , 0 , 732.8 , 6.8 , 1.005441 , 0 , 0 , 22.1 , 0 
2014-05-28,00:09:10, 3 , 16 , 1 , 739.1 ,-1.6 , 1 , 1 ,-7.1 , 0 , 748 , 6.9 , 0.5028008 , 0 , 0 , 20.5 , 0 
2014-05-28,00:09:10, 4 , 16.6 , 1 , 608.4 ,-4.5 , 1 , 1 ,-7.1 , 0 , 616.5 , 6.8 , 1.003977 , 0 , 0 ,-51.1 , 0 
2014-05-28,00:09:10, 5 , 150 , 1 , 413.2 , 74.9 , 1 , 1 ,-7.1 , 0 , 414.5 , 7.3 , 1.015248 , 0 , 0 , 22.4 , 0 
2014-05-28,00:09:10, 6 , 16 , 1 , 409.1 , 88 , 1 , 1 ,-7.1 , 0 , 411 , 7.3 , 0.5439545 , 0 , 0 , 20.4 , 0 
2014-05-28,00:09:10, 7 , 16 , 1 , 421.5 , 58.9 , 1 , 1 ,-7.1 , 0 , 422.7 , 10 , 0.513966 , 0 , 0 , 19.6 , 0 
2014-05-28,00:09:10, 8 ,-51.1 , 1 , 418 , 86.8 , 1 , 1 ,-7.1 , 0 , 419.2 , 10 , 0.4866178 , 0 , 4.31 , 18.9 , 0 
2014-05-28,00:09:10, 9 ,-51.1 , 1 , 416.5 , 65.3 , 1 , 1 ,-7.1 , 0 , 416.9 , 12 , 1.001201 , 0 , 0 , 20 , 0 
2014-05-28,00:09:10, 10 , 15.9 , 1 , 408.5 , 77.2 , 1 , 1 ,-7.1 , 0 , 411 , 10.5 , 0.9987437 , 0 , 3.8 , 22.2 , 0 
2014-05-28,00:09:10, 11 , 15.9 , 1 , 419.3 , 56.3 , 1 , 1 ,-7.1 , 0 , 419.2 , 10.3 , 1.007813 , 0 , 0 , 22.9 , 0 
2014-05-28,00:09:10, 12 ,-16.1 , 1 , 424.3 , 88.6 , 1 , 1 ,-7.1 , 0 , 425.1 , 10.1 , 1.000691 , 0 , 6.4 , 21.7 , 0 
2014-05-28,00:09:10, 13 , 399.2 , 66 , 18.2 , 101.2 , 10.6 , 18 , 19.8 , 0 , 0 , 399.2 , 0 ,
2014-05-28,00:10:10, 1 ,-51.1 , 1 , 733.6 ,-13.3 , 1 , 1 ,-7.1 , 0 , 742.2 , 6.8 , 1.006269 , 0 , 0 , 23 , 0 
2014-05-28,00:10:10, 2 ,-51.1 , 1 , 725.9 ,-5.9 , 1 , 1 ,-7.1 , 0 , 732.8 , 6.8 , 1.005441 , 0 , 0 , 22.1 , 0 
2014-05-28,00:10:10, 3 , 16 , 1 , 737.6 ,-1.6 , 1 , 1 ,-7.1 , 0 , 748 , 6.9 , 0.5028008 , 0 , 0 , 20.5 , 0 
2014-05-28,00:10:10, 4 , 16.6 , 1 , 606.4 ,-4.5 , 1 , 1 ,-7.1 , 0 , 616.5 , 6.8 , 1.003977 , 0 , 0 ,-51.1 , 0 
2014-05-28,00:10:10, 5 , 150 , 1 , 413.2 , 75.1 , 1 , 1 ,-7.1 , 0 , 414.5 , 7.1 , 1.016669 , 0 , 0 , 22.4 , 0 
2014-05-28,00:10:10, 6 , 16 , 1 , 409.6 , 88 , 1 , 1 ,-7.1 , 0 , 411 , 7.3 , 0.5439545 , 0 , 0 , 20.4 , 0 
2014-05-28,00:10:10, 7 , 16.1 , 1 , 421.5 , 59 , 1 , 1 ,-7.1 , 0 , 422.7 , 10 , 0.513966 , 0 , 0 , 19.6 , 0 
2014-05-28,00:10:10, 8 ,-51.1 , 1 , 418 , 86.9 , 1 , 1 ,-7.1 , 0 , 419.2 , 10 , 0.4866178 , 0 , 0 , 18.8 , 0 
2014-05-28,00:10:10, 9 ,-51.1 , 1 , 416.5 , 65.3 , 1 , 1 ,-7.1 , 0 , 416.9 , 12 , 1.001201 , 0 , 0 , 19.9 , 0 
2014-05-28,00:10:10, 10 , 15.9 , 1 , 408.5 , 77.4 , 1 , 1 ,-7.1 , 0 , 411 , 10.5 , 0.9987437 , 0 , 0 , 22.2 , 0 
2014-05-28,00:10:10, 11 , 16 , 1 , 418.2 , 56.3 , 1 , 1 ,-7.1 , 0 , 419.2 , 10.3 , 1.007813 , 0 , 0 , 22.9 , 0 
2014-05-28,00:10:10, 12 ,-16 , 1 , 424.3 , 88.6 , 1 , 1 ,-7.1 , 0 , 425.1 , 10.1 , 1.000691 , 0 , 0 , 21.6 , 0 
2014-05-28,00:10:10, 13 , 414.5 , 66 , 18.2 , 101.3 , 10.6 , 18 , 19.8 , 0 , 0 , 399.2 , 0 ,
2014-05-28,00:11:10, 1 ,-51.1 , 1 , 732.6 ,-13.3 , 1 , 1 ,-7.1 , 0 , 742.2 , 6.8 , 1.006269 , 0 , 0 , 23 , 0 
2014-05-28,00:11:10, 2 ,-51.1 , 1 , 724.9 ,-5.9 , 1 , 1 ,-7.1 , 0 , 732.8 , 6.8 , 1.005441 , 0 , 0 , 22.1 , 0 
2014-05-28,00:11:10, 3 , 16 , 1 , 736.1 ,-1.6 , 1 , 1 ,-7.1 , 0 , 748 , 6.9 , 0.5028008 , 0 , 0 , 20.5 , 0 
2014-05-28,00:11:10, 4 , 16.6 , 1 , 605.4 ,-4.5 , 1 , 1 ,-7.1 , 0 , 616.5 , 6.8 , 1.003977 , 0 , 0 ,-51.1 , 0 
2014-05-28,00:11:10, 5 , 150 , 1 , 413.8 , 75.1 , 1 , 1 ,-7.1 , 0 , 414.5 , 7.1 , 1.016669 , 0 , 0 , 22.4 , 0 
